	Ngay	GiaDieuChinh	GiaDongCua	KhoiLuongKhopLenh	GiaTriKhopLenh
927	2010-09-21	24.25	57.0	91570	5139530000
928	2010-09-22	24.46	57.5	47530	2703830000
929	2010-09-23	24.04	56.5	115390	6450165000
930	2010-09-24	24.04	56.5	97560	5412610000
931	2010-09-27	24.68	58.0	154390	8651715000
932	2010-09-28	24.68	58.0	172660	9759820000
933	2010-09-29	23.61	55.5	212670	11951680000
934	2010-09-30	24.04	56.5	256960	13937730000
935	2010-10-01	23.4	55.0	282970	15443140000
936	2010-10-04	22.76	53.5	61610	3290830000
937	2010-10-05	22.76	53.5	38690	2068015000
938	2010-10-06	23.19	54.5	50630	2754555000
939	2010-10-07	23.19	54.5	80100	4363310000
940	2010-10-08	22.55	53.0	47300	2536300000
941	2010-10-11	22.55	53.0	39320	2085810000
942	2010-10-12	22.55	53.0	56750	3001625000
943	2010-10-13	22.34	52.5	25340	1334780000
944	2010-10-14	22.55	53.0	54890	2906420000
945	2010-10-15	22.76	53.5	15540	827100000
946	2010-10-18	22.97	54.0	17140	925560000
947	2010-10-19	22.76	53.5	49750	2659220000
948	2010-10-20	22.55	53.0	45570	2413225000
949	2010-10-21	22.12	52.0	35500	1869000000
950	2010-10-22	22.55	53.0	59260	3107170000
951	2010-10-25	22.76	53.5	21560	1146820000
952	2010-10-26	23.82	56.0	96490	5343090000
953	2010-10-27	24.04	56.5	98220	5552705000
954	2010-10-28	24.89	58.5	60940	3504885000
955	2010-10-29	25.31	59.5	64780	3804740000
956	2010-11-01	25.31	59.5	32390	1927900000
957	2010-11-02	24.68	58.0	39500	2312650000
958	2010-11-03	24.89	58.5	28620	1674595000
959	2010-11-04	24.89	58.5	31340	1833890000
960	2010-11-05	25.1	59.0	58790	3490310000
961	2010-11-08	25.1	59.0	61450	3679450000
962	2010-11-09	25.74	60.5	93090	5620375000
963	2010-11-10	26.8	63.0	28470	1742335000
964	2010-11-11	27.23	64.0	32110	2027565000
965	2010-11-12	27.23	64.0	27520	1757420000
966	2010-11-15	27.23	64.0	1450	92825000
967	2010-11-16	26.38	62.0	18730	1163115000
968	2010-11-17	25.95	61.0	31250	1907040000
969	2010-11-18	26.16	61.5	24010	1474785000
970	2010-11-19	26.16	61.5	15300	940535000
971	2010-11-22	25.31	59.5	14070	842425000
972	2010-11-23	25.53	60.0	26080	1561650000
973	2010-11-24	25.95	61.0	28280	1722050000
974	2010-11-25	26.16	61.5	29010	1742910000
975	2010-11-26	26.16	61.5	24040	1478485000
976	2010-11-29	25.53	60.0	12910	774675000
977	2010-11-30	25.74	60.5	18960	1157090000
978	2010-12-01	26.38	62.0	1670	101900000
979	2010-12-02	26.38	62.0	42160	2596270000
980	2010-12-03	26.8	63.0	53560	3303140000
981	2010-12-06	27.23	64.0	25490	1596680000
982	2010-12-07	26.16	61.5	31980	2011445000
983	2010-12-08	25.95	61.0	11000	670600000
984	2010-12-09	26.16	61.5	5020	307690000
985	2010-12-10	26.59	62.5	440	27500000
986	2010-12-13	26.59	62.5	14230	890475000
987	2010-12-14	26.59	62.5	26050	1638275000
988	2010-12-15	26.38	62.0	9220	571640000
989	2010-12-16	26.38	62.0	59010	3733585000
990	2010-12-17	27.02	63.5	9390	584615000
991	2010-12-20	26.16	61.5	17760	1107420000
992	2010-12-21	26.16	61.5	13440	824060000
993	2010-12-22	26.38	62.0	35910	2194725000
994	2010-12-23	26.16	61.5	46100	2828600000
995	2010-12-24	26.16	61.5	11630	712115000
996	2010-12-27	26.16	61.5	5300	325750000
997	2010-12-28	26.16	61.5	24100	1482200000
998	2010-12-29	26.16	61.5	24210	1477455000
999	2010-12-30	26.16	61.5	13000	794000000
1000	2010-12-31	25.53	60.0	32500	1966800000
1001	2011-01-04	26.38	62.0	50310	3094885000
1002	2011-01-05	26.38	62.0	36500	2254500000
1003	2011-01-06	26.16	61.5	51500	3193740000
1004	2011-01-07	26.38	62.0	14050	870075000
1005	2011-01-10	26.16	61.5	32610	2003115000
1006	2011-01-11	26.16	61.5	30800	1910900000
1007	2011-01-12	26.38	62.0	24010	1490870000
1008	2011-01-13	26.59	62.5	20300	1264600000
1009	2011-01-14	26.59	62.5	10670	666875000
1010	2011-01-17	26.59	62.5	11100	693750000
1011	2011-01-18	26.59	62.5	11640	727500000
1012	2011-01-19	26.8	63.0	5200	326000000
1013	2011-01-20	26.8	63.0	3210	202205000
1014	2011-01-21	26.8	63.0	29400	1872200000
1015	2011-01-24	26.8	63.0	57520	3570795000
1016	2011-01-25	26.8	63.0	21090	1321170000
1017	2011-01-26	27.02	63.5	35010	2223590000
1018	2011-01-27	27.23	64.0	16500	1056000000
1019	2011-01-28	27.44	64.5	41300	2645800000
1020	2011-02-08	27.65	65.0	1250	82300000
1021	2011-02-09	27.65	65.0	16060	1037890000
1022	2011-02-10	27.65	65.0	2520	163060000
1023	2011-02-11	27.65	65.0	1700	110500000
1024	2011-02-14	27.23	64.0	28000	1780270000
1025	2011-02-15	27.23	64.0	12550	804225000
1026	2011-02-16	27.23	64.0	37800	2400325000
1027	2011-02-17	27.23	64.0	500	32000000
1028	2011-02-18	26.59	62.5	6900	432900000
1029	2011-02-21	26.38	62.0	7460	464780000
1030	2011-02-22	26.38	62.0	33500	2108750000
1031	2011-02-23	26.59	62.5	47500	2949525000
1032	2011-02-24	26.16	61.5	33530	2066345000
1033	2011-02-25	26.38	62.0	53320	3301930000
1034	2011-02-28	26.38	62.0	26000	1618000000
1035	2011-03-01	26.16	61.5	68520	4209970000
1036	2011-03-02	26.8	63.0	6350	393275000
1037	2011-03-03	26.16	61.5	20580	1283670000
1038	2011-03-04	26.8	63.0	2000	126000000
1039	2011-03-07	26.8	63.0	500	31500000
1040	2011-03-08	26.38	62.0	5380	332915000
1041	2011-03-09	26.59	62.5	33700	2106250000
1042	2011-03-10	26.8	63.0	48640	3041030000
1043	2011-03-11	26.8	63.0	7110	438855000
1044	2011-03-14	27.23	64.0	5310	334090000
1045	2011-03-15	27.02	63.5	46750	2959000000
1046	2011-03-16	27.23	64.0	49100	3117900000
1047	2011-03-17	26.8	63.0	45850	2899690000
1048	2011-03-18	26.8	63.0	8550	538850000
1049	2011-03-21	27.02	63.5	5630	355595000
1050	2011-03-22	27.23	64.0	5700	360800000
1051	2011-03-23	27.23	64.0	8310	525840000
1052	2011-03-24	27.23	64.0	17500	1116500000
